,decimalLatitude,decimalLongitude,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Carex_socialis|ALA|spm00001288|Phaestoglochin,34.809611,-89.98027792,157.1538462,124.8461538,35.30769231,8098.153846,328.7692308,-22.30769231,351.0769231,149.5384615,187.1538462,257.6153846,47.76923077,1279.615385,141.3846154,72.38461538,20.07692308,393.1538462,243.4615385,289.3076923,322.8461538
Carex_songorica|TZK|spm00003384|Paludosae,35.88150326,69.92189541,44.73529412,115.7941176,29.82352941,8916.058824,235.1470588,-144.2647059,379.4117647,0.088235294,110.2352941,156.3235294,-74.82352941,478.7352941,102.4411765,4.117647059,76.61764706,265.3235294,19,33.44117647,156.8235294
Carex_sorianoi|AGS|spm00000542|Junciformes,-51.29798,-70.87439,52.75,89.25,48,3564,152,-32.75,184.75,65,59,96.25,5.25,394.75,42.75,22.25,16.75,118.5,78.25,95.5,98.75
Carex_sororia|PAR|spm00005362|Bracteosae,-28.80505823,-54.13994856,186.8969697,109.7757576,51.48484848,3515.175758,297.2606061,85.68484848,211.5757576,200.9272727,161.7636364,230.4484848,142.1757576,1478.557576,162.2787879,85.3030303,20.23636364,444.1030303,286.3818182,408.7575758,305.9212121
Carex_sparganioides|DEL|spm00001289|Phaestoglochin,41.93320147,-81.14565261,91.21467391,110.7282609,28.6875,9420.391304,281.3994565,-98.47282609,379.8722826,150.9483696,-6.679347826,208.3288043,-34.88586957,1011.209239,110.2418478,56.3423913,20.76358696,309.5,187.8532609,283.2173913,202.5652174
Carex_spartea|OFS|spm00005206|Schoenoxiphium,-25.2200557,29.80948212,162.75,124.3455882,58.83823529,2953.169118,258.1838235,46.33088235,211.8529412,188.1176471,126.2941176,196.8235294,121.7941176,893.8970588,142.8602941,19.54411765,57.02941176,388.5294118,70.89705882,334.5735294,88.61764706
Carex_specifica|CAL|spm00001292|Ovales,38.36954959,-119.8497516,51.81212121,134.7636364,43.85454545,5969.642424,228.3818182,-75.19393939,303.5757576,-9.860606061,130.4060606,132.4484848,-15.06060606,902.7151515,154.8727273,11.23636364,69.21212121,424.9212121,48.32121212,55.73939394,419.6363636
Carex_spectabilis|BRC|spm00001979|Scitae,45.90982259,-122.5984393,27.80243161,111.4802432,37.54103343,6391.966565,195.7021277,-99.26443769,294.9665653,-5.340425532,77.10942249,112.7963526,-47.05319149,1110.723404,174.5653495,27.9331307,53.43009119,489.674772,106.381459,134.9878419,445.5075988
Carex_specuicola|ARI|spm00001814|Racemosae,35.62861,-112.09361,99,163,44,7286,297,-67,364,190,129,195,10,405,60,12,38,146,52,123,105
Carex_sphaerogyna|MDG|spm00000237|Vesicariae,-18.2714248,47.8415366,191.2666667,115.9333333,67.2,2178.4,272,99.66666667,172.3333333,213.4,163.2,213.4666667,160,1406.6,307,19.93333333,90.46666667,822.7333333,69.4,806.8,77.26666667
Carex_spicata|BUL|spm00001272|Phaestoglochin,55.18526209,11.37616948,77.34882453,71.98684838,28.3653833,6428.918092,214.2750256,-38.18984668,252.4648722,125.1296082,30.75182283,161.0545826,-2.970357751,662.5518228,73.83482112,37.20551959,21.83189097,209.0355026,121.1813288,189.0419761,150.6132879
Carex_spissa|MXE|spm00000296|Thuringiaca,32.48831717,-115.9988999,162.4567308,138.4519231,54.08173077,4137.283654,299.2211538,44.02884615,255.1923077,125.4182692,204.0961538,219.1105769,113.8269231,424.0096154,83.42307692,2.490384615,84.14423077,229.8557692,12.01923077,37.14903846,193.1298077
Carex_sprengelii|NBR|spm00001766|Hymenochlaenae,44.9553639,-88.6727037,63.92746114,119.4870466,28.44300518,10253.69948,271.0880829,-144.1010363,415.1891192,155.6580311,-55.86010363,190.9663212,-73.58549223,790.6528497,94.44041451,40.60103627,33.14248705,263.8031088,134.7227979,252.2046632,141.3316062
Carex_squarrosa|ARK|spm00001281|Squarrosae,39.43617081,-83.88371147,116.4025974,117.995671,31.45887446,8985.541126,301.4329004,-69.46320346,370.8961039,187.3246753,18.52813853,228.5238095,-4.082251082,1047.450216,111.6666667,58.54978355,19.07359307,315.5238095,199.1212121,295.7012987,207.8744589
Carex_stenocarpa|CHC|spm00003385|Aulocystis,35.34419214,80.14074542,-6.795918367,105.0918367,29.01020408,8862.673469,171.2755102,-190.6836735,361.9591837,20.96938776,-58.14285714,101.9081633,-125.5612245,350.1326531,64.59183673,6.051020408,58.21428571,171.6326531,27.30612245,143.622449,46.98979592
Carex_stenophylla|TCS|spm00003603|Divisae,36.56111674,68.20914952,10.9214876,107.9256198,29.29752066,8842.81405,194.5785124,-172.8099174,367.3884298,26.11570248,-1.636363636,120.0702479,-107.6487603,346.946281,60.48760331,9.330578512,55.16528926,159.9132231,35.33884298,88.2892562,78.54958678
Carex_stenoptila|UTA|spm00001282|Ovales,40.03970889,-107.1190294,7.333333333,152.8888889,39.77777778,7906,210.3333333,-169.3333333,379.6666667,71.33333333,0.555555556,110.1111111,-90.77777778,601.5555556,65,36,16.33333333,179.1111111,125.2222222,161.1111111,143.3333333
Carex_sterilis|MAN|spm00001743|Stellulatae,45.25809464,-80.70383587,56.8411215,109.5046729,26.89719626,10097.13084,255.1028037,-146.9813084,402.0841121,121.8317757,-38.30841121,181.1869159,-78.79439252,908.9906542,99.3271028,48.77570093,23.05607477,281.2242991,166.0280374,262.7196262,181.2803738
Carex_steudneri|NA|spm00004702|Indicae,9.763888833,39.1194445,146.8333333,136.3333333,75.83333333,1019,236.3333333,56.66666667,179.6666667,142.5,136.5,161.6666667,135.5,1083.5,262.6666667,8.166666667,93,648.6666667,35.5,239.3333333,49.5
Carex_stevenii|COL|spm00001710|Racemosae,38.46730333,-114.1165853,18.66666667,138.6666667,41.33333333,6752.666667,204,-128,332,-36,61.66666667,109.3333333,-59.66666667,480.6666667,59.66666667,25,30.66666667,163,87.66666667,101,149.6666667
Carex_stipata|MRY|spm00005444|Vulpinae,43.92153762,-78.24867286,73.7809948,113.0764662,30.96585004,8864.09948,261.636971,-106.5946548,368.2316258,117.074239,22.38158872,184.5508537,-43.22791388,1023.18634,127.6518189,49.35634744,30.90274684,358.4966592,165.809948,260.982925,257.1336303
Carex_straminea|DEL|spm00001252|Ovales,41.37340756,-77.53423959,97.91463415,113.8658537,30.76829268,8803.439024,282.195122,-82.2804878,364.4756098,98.06097561,60.56097561,208.7073171,-18.7195122,1097.317073,112.1097561,71.73170732,14.92682927,313.7804878,233.9756098,278.0121951,252.0121951
Carex_straminiformis|UTA|spm00001266|Ovales,39.00606467,-119.9306753,39.65781711,132.0235988,43.31268437,5925.631268,214.8082596,-86.14159292,300.9498525,-18.80825959,116.1327434,119.9292035,-26.80235988,842.640118,140.9410029,14.21238938,63.43952802,388.9764012,57.83480826,64.71091445,376.7846608
Carex_striata|FLA|spm00001274|Paludosae,35.23065357,-79.05451368,157.2857143,118.5892857,37.96428571,7085.75,310.8214286,-2.660714286,313.4821429,222.9285714,131.0535714,245.5714286,63.67857143,1234.071429,148.7857143,69.32142857,23.28571429,409.0357143,236.3035714,396.7857143,278.8035714
Carex_striatula|DEL|spm00001264|Laxiflorae,35.90656579,-81.54564352,145.9313725,123.9803922,37.24509804,7605.598039,309.8431373,-23.47058824,333.3137255,179.5392157,103.8333333,240.7647059,44.75490196,1251.372549,139.0392157,74.92156863,17.56862745,381.6960784,249.1078431,349.9215686,301.9509804
Carex_stricta|TEX|spm00001296|Phacocystis,43.50336394,-78.40578866,72.51821192,110,28.12582781,9617.31457,264.9023179,-121.5215232,386.4238411,125.4387417,-3.281456954,191.7913907,-56.28311258,1017.948675,107.7781457,61.08609272,18.99668874,305.7317881,200.6672185,279.1788079,220.8774834
Carex_strigosa|NA|spm00003302|Sylvaticae,50.559458,4.120662471,94.29923372,78.54291188,33.66819923,5550.676245,220.6444444,-9.977777778,230.6222222,108.2724138,59.96896552,165.1015326,23.52873563,776.5011494,82.76934866,48.55670498,16.1835249,233.2363985,157.2283525,207.6961686,191.505364
Carex_styloflexa|GEO|spm00001299|Laxiflorae,35.52244574,-81.84868069,150.4871795,124.5,37.43589744,7562.961538,313.3461538,-17.74358974,331.0897436,181.6282051,115.9358974,244.9871795,50,1272.525641,139.6025641,76.65384615,16.34615385,381.4487179,255.4871795,344.4102564,315.0512821
Carex_stylosa|NFL|spm00001490|Stylosae,57.5485052,-98.35254249,5.595744681,75.52659574,26.89893617,7463.414894,155.7819149,-133.2606383,289.0425532,42.90957447,-3.882978723,101.9468085,-86.78723404,1213.909574,159.5159574,59.28191489,32.14893617,427.9521277,199.0691489,286.3776596,317.1223404
Carex_subbracteata|CAL|spm00001955|Ovales,38.26302636,-122.3334123,129.1693989,114.6830601,54.93989071,3320.639344,242.5355191,34.87431694,207.6612022,90.67213115,167.9562842,172.0874317,88.48087432,856.7103825,168.3387978,3.508196721,85.80327869,450.0163934,18.91803279,25.8852459,440.7431694
Carex_subebracteata|CHI|spm00000121|Mitratae,36.99232,140.076,112.8,96.4,28.4,8248.6,280.2,-51.4,331.6,218.4,8.4,218.4,8.4,1467,211,48.2,49.4,611.6,158,611.6,158
Carex_suberecta|ARK|spm00001559|Ovales,39.34361531,-89.233672,114.5272727,124.2545455,31.34545455,9293.218182,306.3272727,-83.29090909,389.6181818,168,3.163636364,229.2727273,-11.70909091,1025.509091,111.7636364,49.45454545,22.8,316.7454545,180.1454545,288.3090909,181.3272727
Carex_subfusca|ARI|spm00000307|Ovales,37.63002626,-119.742116,87.48076923,145.4220648,46.13562753,5943.111336,268.4200405,-44.36538462,312.7854251,23.93927126,159.7297571,167.2317814,19.30060729,852.9342105,150.7196356,6.55465587,72.87145749,418.2024291,37.36234818,46.55566802,409.8623482
Carex_subnigricans|ORE|spm00001674|Inflatae,37.63873669,-118.7167745,22.97837838,125.5567568,42.67027027,5787.827027,190.4432432,-99.92972973,290.372973,-33.22162162,91.24324324,102.0432432,-41.08648649,630.0918919,104.1027027,16.20540541,57.83243243,279.8432432,57.56756757,67.42702703,272.4
Carex_subsacculata|ECU|spm00005108|Uncinia,-0.116453333,-78.56645333,117,117,90,152,182,52,130,118,115,118,115,1240,179,28,46,500,115,475,115
Carex_subspathacea|ARK|spm00001647|Phacocystis,71.170234,-37.52594888,-58.11217949,61.7275641,19.50641026,9039.676282,108.5833333,-208.9839744,317.5673077,35.52884615,-106.3141026,61.31089744,-165.5064103,444.6538462,60.93910256,20.67628205,38.45512821,158.7307692,69.81730769,128.7628205,101
Carex_subtilis|NA|spm00004415|Uncinia,-42.51179271,150.4620372,83.65714286,95.58571429,48.37142857,3421.857143,193.4857143,-2.514285714,196,57.28571429,114.4142857,126.6714286,38.5,1020.814286,109.6857143,53.67142857,19.38571429,310.1,188.2857143,196.5142857,292.9857143
Carex_superata|KTY|spm00000632|Phyllostachyae,32.33693667,-85.17722778,175,133.4444444,42.55555556,6705.444444,324.6666667,12,312.6666667,216.2222222,168.1111111,257.7777778,85.22222222,1406.333333,165.6666667,76.55555556,20.77777778,438.3333333,262.1111111,402.7777778,360.2222222
Carex_swanii|ARK|spm00001304|Porocystis,40.58580802,-77.70654937,104.4982935,112.6075085,30.70648464,8814.174061,286.5972696,-74.77133106,361.3686007,143.4163823,46.43003413,215.0887372,-12.6894198,1115.505119,112.6109215,72.61433447,12.93515358,316.8703072,238.5836177,291.3651877,251.21843
Carex_sychnocephala|ONT|spm00001900|Ovales,51.66355023,-104.6023851,22.0234375,115.5,25.5078125,11596.92188,241.828125,-207.5,449.328125,140.59375,-85.5859375,163.0390625,-134.171875,547.3515625,81.59375,22.390625,47.6953125,223.4375,75.84375,214.1015625,89.828125
Carex_sylvatica|WAS|spm00001590|Sylvaticae,52.10670863,5.847738087,88.20840111,75.76576404,32.02727012,5731.674768,215.5574586,-18.67974357,234.2372022,111.4619654,54.11424744,161.625012,15.41680222,774.6104679,82.99425892,46.58750359,17.22935604,234.4947852,150.9711032,202.7231844,191.0187542
Carex_tahoensis|ORE|spm00001675|Ovales,44.19863436,-120.4406641,18.27710843,126.1325301,38.54216867,6951.759036,198.5180723,-128.5903614,327.1084337,1.289156627,65.53012048,109.4096386,-65.75903614,751.8795181,114.1566265,23.4939759,46.65060241,314.3614458,83.25301205,113.313253,281.8674699
Carex_tangulashanensis|CHQ|spm00003591|Lamprochlaenae,35.52666667,85.66333333,-29.5,128.5,32.16666667,9178,158.1666667,-237.1666667,395.3333333,78.33333333,-127,82.83333333,-152.8333333,225.3333333,53.66666667,1.5,83.83333333,139.8333333,6.666666667,139.6666667,7.166666667
Carex_tapintzensis|CHT|spm00003393|Clandestinae,27.3267165,100.5980114,103.125,107.5,43.875,4916.25,207.5,-35.875,243.375,160.25,38.75,160.875,35.875,928.75,203.125,7.75,88.75,542.625,30,542.5,30.875
Carex_tasmanica||TAS|spm00004362|Echinochlaenae,-41.89292043,146.7977292,112.1236842,98.66315789,50.42105263,3281.994737,218.7184211,24.66578947,194.0526316,98.06315789,152.9236842,153.4842105,68.99736842,674.6947368,70.2,40.24736842,15.75263158,198.55,132.6631579,134.9473684,186.1815789
Carex_tenax|LOU|spm00001308|Hallerianae,31.53556575,-85.80793981,185.4375,131.625,42.625,6478.0625,331.5,25.5,306,232.0625,162.875,265,98.9375,1388.375,162,76.375,21.8125,441.5625,261.9375,421.9375,343.8125
Carex_tenera|WIS|spm00002701|Ovales,45.78250853,-86.14439838,58.72530864,111.4938272,27.03395062,10339.1358,262.0987654,-147.1851852,409.2839506,146.6697531,-43.68209877,186.0740741,-80.41666667,822.0802469,93.91666667,45.28395062,27.18209877,263.2623457,150.308642,248.3641975,165.7067901
Carex_tenuiflora|MAN|spm00001313|Glareosae,63.66279448,-12.25941044,-7.965697241,89.59656972,23.38329605,9944.228934,185.7278151,-192.6979866,378.4258016,110.5495899,-83.15287099,121.0246085,-135.103654,552.1730052,77.3191648,26.79418345,36.66666667,206.847129,86.48695004,200.300522,102.5324385
Carex_tetanica|MAN|spm00001314|Paniceae,41.77563384,-86.84070143,89.72649573,120.6495726,29.76923077,9738.641026,287.8547009,-111.1452991,399,177.3589744,-33.34188034,210.3162393,-41.62393162,934.5641026,103.3333333,46.33333333,26.35042735,293.7264957,162.8632479,279.8632479,165.1196581
Carex_tetrastachya|TEX|spm00001269|Ovales,31.58500877,-97.0485888,189.7333333,123.6333333,36.9,7359.433333,350.6666667,17.63333333,333.0333333,235.8,114.5666667,280.7666667,91.06666667,887.9666667,121.2333333,44.5,32.6,298.7,153.1333333,218.9333333,163.9
Carex_texensis|TEN|spm00005419|Phaestoglochin,37.35316678,-94.24210432,137.1864407,127.0169492,33.45762712,8750.423729,323.0847458,-53.13559322,376.220339,177.4745763,56.91525424,246.1694915,19.79661017,1051.762712,131.1694915,48.05084746,32.40677966,353.6779661,165.8474576,282.5762712,202.0169492
Carex_thornei|FLA|spm00000659|Griseae,31.57389,-85.0575,187,130,43,6438,329,28,301,115,193,265,100,1338,144,59,22,405,234,376,383
Carex_thurberi|ARI|spm00001816|Vesicariae,22.720715,-100.065965,184.5,134,62,3537.5,307,70.5,236.5,221.5,200.5,230.5,140.5,1219.5,256,4,89,656.5,24,239.5,75.5
Carex_timida|ALA|spm00000625|Phyllostachyae,36.48487243,-90.28999271,134.7857143,136.6428571,36.14285714,8406.571429,318.9285714,-56.42857143,375.3571429,137.7142857,61.71428571,239.0714286,21.42857143,1182.428571,131.2857143,64.35714286,18.42857143,357.1428571,234.7142857,286.8571429,253.8571429
Carex_tincta|MAI|spm00001342|Ovales,46.65353062,-74.57253258,41.34615385,111.6153846,26.80769231,10241.42308,243.5,-167.6153846,411.1153846,110.5769231,-51.07692308,168.1153846,-96.96153846,990.8461538,107,62.23076923,19.07692308,300.9615385,200.3461538,283.4615385,221.4230769
Carex_tomentosa|SPA|spm00000568|Acrocystis,53.77813759,16.0777872,81.85714286,68.29795918,26.80816327,6514.277551,219.0040816,-30.11428571,249.1183673,124.5306122,41.95510204,166.7714286,1.2,589.0489796,67.11836735,34.03673469,22.84897959,188.9346939,107.0408163,167.7510204,132.0489796
Carex_tonsa|NA|spm00001317|Acrocystis,45.15298143,-79.08601288,59.61370717,110.9626168,27.46417445,10058.32399,257.9345794,-143.7757009,401.7102804,118.0155763,-18.20249221,183.8535826,-75.63551402,964.9595016,104.0747664,59.59501558,20.30529595,293.1246106,193.9813084,269.5919003,213.411215
Carex_torreyi|COL|spm00001708|Porocystis,49.99542509,-104.9720858,25.8028169,126.084507,27.57746479,11449.01408,249.4084507,-206.7183099,456.1267606,157.943662,-96.52112676,165.2676056,-128.2957746,473.3098592,79.71830986,15.77464789,55.77464789,216.8028169,54.74647887,212.6056338,57.11267606
Carex_torta|PEN|spm00001320|Phacocystis,42.53336759,-71.20485399,82.41121495,109.4579439,29.95327103,8739.878505,265.1775701,-94.31775701,359.4953271,76.63551402,49.75700935,192.588785,-32.72897196,1196.205607,121.9626168,80.86915888,12.39252336,347.2429907,258.8130841,291.6261682,296.5794393
Carex_trachycarpa|NA|spm00002713|Inversae,-41.585949,172.4428133,83.52380952,85.42857143,44.85714286,3515.666667,181.5238095,-7.142857143,188.6666667,67,122.8095238,127.5714286,36.9047619,2223.904762,222.2380952,114.047619,15.80952381,640.5714286,424.3809524,425.0952381,603.4285714
Carex_traiziscana|NA|spm00004625|Glareosae,36.9183,139.203,48,86,26,8419,213,-110,323,156,-57,156,-58,2116,332,78,50,913,242,913,263
Carex_transandina|AGS|spm00000554|Aciculares,-51.52,-74.92,66,49,47,1961,119,16,103,90,45,90,39,3605,370,234,12,991,796,991,817
Carex_transcaucasica|Iran|spm00003280|Phacocystis,42.9074595,43.3076765,-14,111,37,6478.5,144.5,-153,297.5,46,-97.5,66,-97.5,937.5,144,30,50,400,103.5,340,103.5
Carex_traversii|NZS|spm00002187|Echinochlaenae,-41.46832543,173.1723722,92.57142857,87.53571429,45.14285714,3553.75,190.75,-0.428571429,191.1785714,72.10714286,136.4642857,136.5,45.42857143,1540.428571,154.1785714,81.85714286,14.60714286,436.1428571,305.2857143,305.3928571,416.4285714
Carex_triangula|AGS|spm00005218|Uncinia,-49.09942857,-69.57995714,58.28571429,92.42857143,49.85714286,3394.571429,161.2857143,-22,183.2857143,42.57142857,76.71428571,101.4285714,14.14285714,723.4285714,105.2857143,29.57142857,29.57142857,269.4285714,110,133.5714286,251.2857143
Carex_triangularis|TEX|spm00001344|Multiflorae,32.960849,-91.36471972,173.3333333,123.2777778,37.41666667,7357.944444,332.1666667,4.916666667,327.25,177.0833333,199.2777778,264.25,74.44444444,1309.694444,146.0833333,77.94444444,18.05555556,392.5555556,263.0277778,315.3888889,329.3611111
Carex_trichocarpa|DEL|spm00001331|Carex,42.15481757,-87.9600866,88.02941176,117.6176471,29.42647059,9752.514706,286.3970588,-109.8970588,396.2941176,176.8235294,-29.47058824,208.6617647,-43.64705882,873.0735294,99.69117647,40.32352941,27.77941176,282.7205882,141.3088235,264.8088235,151.7794118
Carex_trinervis|SPA|spm00003778|Phacocystis,52.47713522,4.558453471,93.52392822,57.3115653,28.08773679,5245.512961,202.6355932,1.9222333,200.7133599,106.5757727,60.54885344,159.5034895,30.27218345,777.3494516,86.18394816,42.95712861,22.27318046,246.4491525,140.8504487,214.7831505,185.3624128
Carex_triquetra|CAL|spm00001800|Triquetrae,33.26002127,-117.5058546,162.8266667,130.0066667,52.7,4077.836667,293.9466667,49.17666667,244.77,120.0133333,210.2333333,219.31,115.4466667,391.2933333,77.77,1.396666667,87.21666667,218.6633333,8.226666667,17.32,202.68
Carex_trisperma|MIC|spm00001334|Glareosae,47.10411166,-74.95818428,36.0965251,103.985843,25.66924067,10163.89575,232.8416988,-167.7464607,400.5881596,100.1389961,-30.88288288,161.2625483,-100.4157014,994.023166,109.5791506,58.10553411,21.84942085,311.953668,190.2097812,278.1763192,220.4105534
Carex_tristachya|CHS|spm00000132|Mitratae,30.77886335,128.9843459,153.2702703,79.98378378,31.4,6417.362162,283.8756757,21.71351351,262.1621622,214.2594595,79.91351351,234.2972973,70.77297297,2080.324324,301.6486486,72.31891892,46.08108108,811.0702703,243.7621622,755.5837838,265.2918919
Carex_tristis|IRN|spm00000599|Aulocystis,43.32602929,44.70677821,22,110.0416667,33.08333333,7912.541667,198.5416667,-138.0833333,336.625,79.79166667,-54,120,-81.25,729.5833333,110.0833333,26.79166667,44.625,296.625,91.16666667,234.625,108
Carex_troodi|CYP|spm00004356|Spirostachyae,35.126446,26.6914448,149.8,70,31.4,5470.4,267.6,49.2,218.4,84.4,220.8,221.2,82.8,845,179.2,3,85.2,461.4,17.6,18.2,422.2
