,decimalLatitude,decimalLongitude,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Carex vulpinaris,0.302722671,0.754193951,10.91477401,5.1091982,0.865423788,131.2189318,12.4498996,11.17064606,8.688114487,10.45584715,18.63810361,11.36877119,10.67395584,46.66912568,10.25792377,2.066599461,4.453901614,26.91506219,7.313924363,10.38116032,14.99415685
Carex vulpinoidea,0.111021039,0.363584605,1.023258392,0.433902415,0.146659596,38.82126973,0.892743407,1.510962179,1.233691232,1.928539863,2.381970146,0.832838312,1.437718465,6.662623727,0.804164797,0.673401542,0.510776497,2.131059543,2.102950896,1.886873803,3.065737652
Carex wahlenbergiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carex wallichiana,0.825316341,2.173370289,17.87546355,3.391444226,1.443156963,333.3826744,20.91034252,19.09657804,9.504252105,19.62810807,18.60614852,18.09102964,17.75014227,140.3125569,52.33045616,2.355280978,7.171069824,118.1610889,10.37941825,66.5697923,22.51075781
Carex whitneyi,0.110757698,0.097721005,1.555119819,0.745543722,0.067185781,24.55870381,2.082353082,1.566596244,1.565329728,1.471942415,1.973559156,1.629382319,1.451851107,17.51508345,3.289071609,0.271527336,0.677665044,9.133525451,0.885127067,1.000069969,9.23294874
Carex wiegandii,0.37529651,1.214844598,4.78963852,1.889536162,0.294995909,217.7303704,4.445914323,8.517022599,7.789405027,11.17187476,12.39780964,3.817274302,7.227954295,18.15172164,1.763481312,2.356275843,1.24213252,4.755160693,6.717386705,4.810164301,8.895624964
Carex willdenowii,0.324210118,0.610037697,2.875394884,1.004069209,0.390105967,70.98840147,1.894438163,3.334210522,1.864806235,7.53144898,11.48898281,2.114138221,3.721887159,21.82319816,3.186386442,1.094259618,0.449277948,7.295990378,3.716310371,2.816125776,9.82720473
Carex williamsii,0.437467992,5.267767468,3.809000704,1.373060198,0.296344066,234.303555,2.303937585,7.008495911,7.653376359,2.105665678,7.770678761,1.805626368,6.425165457,19.82159621,1.894470471,1.296710913,1.302607673,5.585611925,4.305076335,4.855172895,5.498721155
Carex woodii,0.269958499,0.628144309,2.715174133,1.432610335,0.404021823,86.91236004,2.193927738,3.570861051,2.846286659,6.158734319,5.86726983,2.127331648,3.679941898,15.23724093,1.299504179,2.061225036,1.182499008,3.742445765,6.042884581,3.456987875,6.357819711
Carex wootonii,1.061442434,0.768330582,7.003998114,2.700115738,1.63609991,383.3477751,3.305574521,11.33834525,12.22787117,3.203513696,5.265354531,3.248036266,10.88097298,63.3068729,16.92258722,1.224638552,4.807952397,48.99718317,2.5811819,45.02809019,10.71330948
Carex xerantica,0.826231226,1.700290146,4.151314312,1.849835743,0.748506102,309.8742368,3.853195693,7.277626921,7.878656047,7.18612174,9.275054951,3.874639926,7.144650023,21.60700569,2.140989022,1.626266293,2.093648141,6.20408663,5.517618049,5.844504129,7.052737263
Carex zikae,2.358789595,0.555593399,21.67179427,7.03562364,5.105144464,1209.748183,5.265849093,37.60097516,41.62406155,35.87129772,6.271629241,6.633249581,36.60942502,123.4931678,30.15895389,2.843120352,8.778524933,75.54579185,11.47733273,11.83480038,77.27062831
Carex zuluensis,0.4689399,0.189849968,3.352752757,2.802255951,0.402254164,81.12092883,2.427640805,5.66378614,4.994340096,2.890431941,4.277366566,2.858100172,4.260434021,24.87017089,6.265917004,1.172456012,2.121452556,16.68477979,4.202360091,16.8675435,4.220066745
Cymophyllus fraserianus,0.424064973,0.693481033,2.986743196,1.840979725,0.710465977,128.0014434,3.809095214,3.176800827,3.224115481,16.34534058,14.48403609,3.150913196,3.862970319,48.26318719,5.954430123,3.26083055,0.326598632,13.0288325,11.59986316,10.75360405,17.64206733
Hypolytrum angolense,0.108333,0.0083335,2.5,0,0,0.5,2.5,2.5,0,2.5,2,2.5,2,8.5,4.5,0,1,12,0,3.5,0
Kobresia capillifolia,0.199748974,0.77198332,3.062217772,1.537927641,0.554207566,103.3172397,2.683131373,3.71126969,2.577480078,4.51995946,4.041289567,2.702259684,3.89615678,16.31024123,3.462605201,0.385501635,1.783234971,9.327690993,1.511823025,9.858742808,3.28606273
Kobresia cercostachys,0.232214429,0.769847101,6.403551587,1.926952759,0.261613081,87.21629131,5.274330325,8.243391888,4.527150562,5.736619587,6.726610831,5.548335549,7.107841854,36.15006728,6.698470885,0.433364602,1.920040526,18.7120705,1.664006404,18.84578291,1.722450353
Kobresia curticeps,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Kobresia esenbeckii,0.41115994,1.790581869,12.61493058,1.683228401,0.961792748,158.0909011,11.16546338,13.72953022,4.438896749,17.0416866,12.37773234,10.85421622,13.56077526,94.64779614,26.90893123,0.847524101,3.910224427,70.07898408,4.893398639,69.49949605,9.831916964
Kobresia filicina,0.904390257,1.132556054,16.75642497,5.291502622,1.154700538,174.7493443,14.74599757,14.65529862,4.702245327,13.34582748,21.18437579,13.34582748,17.90096211,163.0361241,33.7194306,2.848001248,4.666666667,83.47920566,9.061518146,83.47920566,9.061518146
Kobresia filifolia,2.960049171,0.468497099,12.26590141,3.558837251,2.029326012,766.2958111,3.365203824,18.62564863,19.43519444,3.579578475,19.57549666,3.589017747,20.35658677,40.05349088,9.683492928,0.581744067,3.481355148,25.9608887,1.755957242,25.96189765,1.83319491
Kobresia fissiglumis,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Kobresia gammiei,0.304046528,1.6897454,28.4305196,5.245103537,0.683130051,288.1690476,22.37471291,36.00617231,14.09905434,23.37484403,32.08261904,23.37484403,30.77742679,426.065175,112.3124857,0.557773351,3.272783389,296.495578,4.454710366,296.495578,6.08824003
Kobresia gandakiensis,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Kobresia graminifolia,1.319570952,0.793428238,19.58131195,7.468452167,1.79660173,603.0563084,18.51020739,29.35614643,23.64271088,17.63330183,24.05191145,19.30874874,23.447459,98.89806761,20.41146192,1.194896555,1.744833644,54.06996496,4.828733443,55.10273234,5.806605434
Kobresia handel-mazzettii,1.336412984,0.672077026,8.151073549,5.767148342,2.785677655,701.1472456,19.48948434,4.758150901,19.38556164,14.05916071,5.571355311,16.55596569,4.34281015,102.4555513,20.73258305,0.678232998,4.925444142,60.79358519,2.701851217,62.89244788,2.701851217
Kobresia harae,0.0254165,0.0109725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobresia humilis,0.579960472,3.528848542,7.972316314,3.967959782,1.173179443,249.6942562,9.758514724,9.777595224,8.41420131,10.18608064,20.44264091,8.292025121,8.994773219,43.23976355,10.10815477,0.619765487,3.3228037,26.64604998,2.261456798,32.96719751,16.99153241
Kobresia inflata,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Kobresia kansuensis,0.297437376,0.590906141,5.173896345,1.948817245,0.451224779,122.6046405,4.130315549,7.251513898,5.115386829,4.379047269,6.073723707,4.442722101,6.206815923,32.64390286,6.265595598,0.286289759,2.024157849,17.37884172,1.060626285,17.43741916,1.10732499
Kobresia karakorumensis,0.231920841,0.283815007,5.427717439,1.108252496,0.593415067,138.8171766,4.889187,6.529911655,4.180401232,7.156713828,8.068280947,4.835709647,6.464480348,36.20062605,8.763383085,0.600443112,1.351014454,23.18640279,2.268461828,22.69688847,5.528796668
Kobresia laxa,0.322965143,0.553789712,6.239631148,1.63088475,0.880700729,193.7978739,6.110561385,7.524305571,5.297010778,8.866205797,7.597020589,5.791638235,7.492990885,43.24863327,9.572317958,1.061114715,2.246387504,23.63683799,4.110715236,18.73777437,11.87089247
Kobresia littledalei,0.536027845,3.426243274,50.88283109,16.79471643,3.201562119,258.080212,44.34030334,64.77444841,21.68909096,47.4789427,48.27762594,48.26381495,51.56387624,258.9325443,59.78712236,2.780137886,8.350399192,149.8762684,9.953014619,142.3068135,9.878427675
Kobresia loliacea,0.3617825,0.0647595,2.5,0.5,1,123,6,2.5,3.5,4.5,6,4.5,1,20,3.5,0.5,1.5,14.5,2,14.5,0.5
Kobresia myosuroides,1.967662565,2.409715367,6.816790343,2.893765801,1.186640612,399.4833055,3.858361896,8.604658843,8.652719421,5.377844336,11.65543834,3.579983543,10.3904065,15.88502389,3.910610552,0.568585058,3.041444962,10.58568453,1.857238411,11.37317956,3.358785995
Kobresia nepalensis,0.288447662,1.120542871,8.358157373,2.534683193,0.765438204,131.8488953,8.106586717,9.970775748,4.629375954,9.585761566,8.823098671,7.969185241,8.516821831,72.40989025,18.69344496,0.99638293,3.348123102,49.27418957,4.687341201,49.60414043,9.837924878
Kobresia nitens,0.220586668,0.231656639,7.667929573,1.373266436,0.667505684,170.3825603,7.25650984,9.064772254,5.276224838,10.31836848,7.61693869,7.053842249,8.80838663,40.64291771,7.642355798,0.98175833,1.193606524,18.65556695,4.044943821,17.9928487,7.971792352
Kobresia prainii,0.102381768,0.379266619,2.886097945,1.110444103,0.194397768,62.98390711,2.966518088,3.32305525,2.849766611,2.939526107,2.965232003,2.751165094,3.075031205,12.3262233,2.533686305,0.189540736,1.902947343,6.559344883,1.524517671,6.473146152,2.78282518
Kobresia pygmaea,0.151963348,0.565066387,3.107335545,0.917116933,0.344779794,78.89683551,2.081957788,3.850845385,2.520864384,2.491393995,3.225832416,2.292489337,3.86954404,21.62221279,5.36588526,0.159713386,1.837535516,14.28698708,0.876610638,14.04755401,1.603810087
Kobresia robusta,0.425508367,1.31449083,6.052481205,1.42534529,0.69262674,192.3866661,4.995434697,7.140003864,6.004595941,4.839239356,7.25812004,5.115826993,7.345238508,22.28919038,5.138928135,0.20724428,3.28307514,14.28573358,1.259203665,14.43184007,2.151013305
Kobresia sanguinea,0.221734044,0.721011195,18.42487966,4.40778532,1.24812785,200.5539607,18.34328734,21.34730622,7.140952127,39.40553157,17.05553155,16.5138573,19.97498436,97.65993337,19.1696685,3.069489975,5.532833352,40.63994885,11.48853318,76.06746021,14.46318338
Kobresia schoenoides,0.133343737,0.496240313,2.107942311,0.932753208,0.323864882,62.43637213,1.960286107,2.466614143,1.653234306,2.827695786,3.311334654,1.954734474,2.473096297,12.86316832,2.901741061,0.261218774,1.346814511,7.876492897,0.986199324,7.656454123,2.350173625
Kobresia setschwanensis,0.57378833,0.293429233,7.185841342,3.678153856,0.851932787,256.3100638,5.827069318,12.04659812,10.69173316,5.84537604,9.317350821,6.175620574,9.560720079,40.41269179,9.254437058,0.358909166,1.693447123,24.15977518,1.332340639,24.60785871,1.33298241
Kobresia sikkimensis,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Kobresia simpliciuscula,0.1335003,1.004392936,1.012477259,0.280623547,0.106314345,55.05174948,0.543840081,1.789553033,1.704886266,0.898150063,1.988941301,0.507298877,1.629626404,9.577502576,1.094869083,0.581209269,0.253766488,3.108399455,1.810741647,1.873961862,3.408067113
Kobresia uncinioides,1.071971512,1.88148973,31.56474827,10.59874206,5.696002497,703.0368253,37.74034093,32.1299445,12.12435565,35.22467569,24.30592063,37.2424489,26.33966169,204.1048206,41.98941666,1.855921454,4.255715112,115.4070092,9.905105305,113.9039556,12.54768682
Kobresia vidua,0.241257418,0.583879597,3.954849801,1.396174953,0.396424261,97.59422322,3.636643569,5.239039817,3.754318807,3.681792242,4.387851066,3.68253197,4.480821452,25.04984125,4.931779699,0.233774201,1.732642215,13.52090132,0.903077649,13.4281851,1.010567616
Schoenoxiphium basutorum,0.721581868,1.288952978,8.535241071,2.434167223,0.936776932,178.2343867,9.542956943,10.66783582,7.605941108,11.48024034,20.16817052,9.083512761,8.746233397,37.1104254,4.527316936,2.658576162,3.11459151,11.97162177,9.091747024,39.77846818,45.94917334
Schoenoxiphium burttii,0.75,0.75,19.5,4,1.5,195.5,17,28.5,11.5,17.5,22.5,18,22.5,190.5,49,0,8.5,121.5,2,124,2
Schoenoxiphium filiforme,0.242226071,0.204124145,7.634508123,4.137106025,0.91844293,49.35006151,8.621283583,5.977850272,4.699833547,7.861037996,8.036904674,7.235588538,8.026317257,21.80697635,5.190913044,1.043281062,1.8516402,14.1781666,3.376590076,14.10962908,3.242993494
Schoenoxiphium lanceum,0.410710864,0.755583199,2.496041803,4.330775579,0.520434982,127.5548838,3.946432638,5.087658802,7.663936243,6.008688692,9.847076332,2.467579876,3.419252788,49.73557658,9.884435349,4.202807252,5.252445238,28.11192071,13.55128875,26.72226429,30.0567945
Schoenoxiphium lehmannii,1.178195766,0.483879579,2.790877248,2.369896392,0.778873809,106.2967751,2.608699452,4.810357115,4.594050475,3.353139017,3.927785734,2.561109621,3.581118508,22.03479707,4.296037789,1.745760627,2.330539546,11.65936577,5.806456308,12.20348385,11.46648091
Schoenoxiphium ludwigii,9.9125,2.89583,9.5,21,5.5,1495,31.5,24,55.5,30.5,14.5,26.5,11,580.5,140.5,3,14.5,349,6.5,93,4
Schoenoxiphium schweickerdtii,0.776265666,0.355334527,8.72633886,2.413660617,1.111237367,127.7312791,6.527718676,10.35347499,5.880759588,7.403375902,9.958341258,7.403375902,9.987745016,35.94271537,7.875410844,1.753063696,2.826640938,21.51536625,6.004838117,21.51536625,5.996368851
Schoenoxiphium sparteum,0.971923907,0.374952107,2.381866931,1.741417876,0.585045739,86.24760846,2.018224676,3.711421259,3.539657219,2.710588388,3.353049842,2.240401288,3.007715008,19.32743787,4.904474598,1.173090536,1.768577405,11.99617827,3.946126519,9.430915164,7.783666353
Uncinia affinis,0.492403149,0.490550308,4.22164603,1.458215063,0.19245009,66.76720252,3.77070396,4.669812842,3.139957363,4.438037596,8.90690566,3.840477862,4.899724272,170.6721475,17.75934321,8.471194093,0.554747634,52.2747433,31.77596943,31.45954504,51.92213269
Uncinia andina,1.647391169,1.570625671,22.45133626,10.85798477,1.322875656,415.3421281,32.19569071,9.064583094,24.54035792,50.06391748,12.7630652,27.3629159,17.01469953,114.3281097,24.00520777,4.734624237,3.696845502,56.36414345,18.62122445,30.33974291,96.36767698
Uncinia angustifolia,0.324893982,9.786773146,3.346619779,1.341330186,0.192945306,54.69375345,2.690961819,4.111116091,2.793146374,3.518872829,6.431976611,2.950602383,3.961822487,123.0223252,12.09376421,6.827708403,0.739196567,35.50645625,25.3113117,25.76493491,33.22058798
Uncinia caespitosa,0.701786056,0.69109496,4.453906927,1.388874216,0.741908466,75.02493116,3.544961876,5.402844093,3.221482761,5.478336688,5.464516848,3.888806646,5.202674998,113.0904018,11.9446114,5.898936089,0.578257514,35.05271044,21.46560404,24.21813319,33.4411023
Uncinia clavata,0.354274804,0.282274057,3.422188676,0.858503062,0.15448534,44.84867191,2.631481871,4.115309641,2.054165231,2.928682016,5.30043722,3.052968745,4.015512659,106.4784905,10.57927972,5.500748517,0.526617731,31.28922411,21.06226147,21.31603021,30.66977414
Uncinia divaricata,0.443110092,0.463005512,2.094319863,1.984962052,0.189497557,83.27969372,3.635381627,2.141561326,4.504692849,2.609439043,4.423231912,2.553132083,2.067602267,87.2614464,8.672322359,4.62153819,0.447734143,24.94826337,18.93365093,18.88213334,22.2715152
Uncinia drucei,0.738261914,0.724166483,5.087173954,2.293360881,0.492925153,109.3963829,3.961383847,6.860715815,4.781334231,7.604370209,13.6381817,4.400037566,6.345168006,368.564719,38.34728217,18.4480956,1.170575898,114.8025398,64.48133819,62.12135551,119.6748971
Uncinia ecuadorensis,0.01035242,0.003298376,5.666666667,2,0.333333333,6,6.666666667,4.333333333,2.333333333,5.333333333,5.333333333,5.333333333,5.333333333,127,17.66666667,3,0.333333333,53.66666667,10.66666667,50,10.66666667
Uncinia egmontiana,3.348292702,10.52637984,2.656287034,1.473203879,0.526756611,91.38902676,2.374848709,3.492272998,3.172845973,5.483491709,8.687340328,2.548152467,3.380722361,209.0624961,21.65567017,10.34062723,1.526059084,64.64295035,37.23199032,35.23886887,67.00712061
Uncinia elegans,0.135834066,1.008618808,2.301308091,0.629335598,0.216476038,42.95331996,2.002869872,2.365709385,1.561970407,3.668349483,4.45518252,2.154750295,2.569671012,52.68735196,5.713611761,2.880341122,0.763638684,15.82426983,11.34423072,11.61598711,15.09358649
Uncinia erinacea,4.113350056,0.474858155,25.65376476,7.57412351,3.68024696,498.1262919,15.01654416,29.22886468,17.3791258,32.26579664,17.79570383,19.25888787,31.40063694,160.9860137,20.01241112,7.0305456,5.623081683,61.79255398,23.76142761,71.69867977,88.95955666
Uncinia ferruginea,0.287091027,0.301415989,2.343475803,0.607049887,0.135224798,24.83004759,2.255482137,2.434274973,1.124664273,2.635798457,4.573427041,2.265261587,2.583827498,90.94838038,8.965453895,5.331708899,0.524943844,26.14738044,18.86461126,20.62523608,22.28031761
Uncinia gracilenta,0.5768355,0.502393194,4.281041813,1.05142178,0.235256268,48.07545976,3.7187494,4.903645971,2.265311258,3.811254479,9.593571286,4.061473147,4.808086012,152.7824641,15.63868492,9.557018496,0.697391905,44.57331757,31.03089868,34.94556377,40.9484764
Uncinia hamata,0.381763872,0.327520499,1.927578526,0.711028581,0.344389714,26.54530373,2.127550496,2.096230891,1.349299757,1.914319029,2.052743784,2.030884758,1.920380324,38.04029854,6.030179544,1.438525633,0.80204679,15.37994622,4.834542167,9.185015165,11.43570233
Uncinia hookeri,0.219017973,0.658854412,1.766767932,1.773150654,0.515408646,36.15410867,3.18273646,0.582363353,2.849958994,0.961390142,1.702220111,2.162793218,1.267478493,30.58856019,2.650818876,2.345556583,0.366219885,7.760116298,7.73973479,7.013869399,7.579110441
